Date,Stayed to watch (%)
2024-03-08,85.71
2024-03-09,82.76
2024-03-10,54.55
2024-03-11,93.75
2024-03-12,77.14
2024-03-13,96.3
2024-03-14,81.82
2024-03-15,70.37
2024-03-16,73.33
2024-03-17,100
2024-03-18,88
2024-03-19,91.3
2024-03-20,84.21
2024-03-21,88.57
2024-03-22,36.04
2024-03-23,30.6
2024-03-24,37.09
2024-03-25,37.14
2024-03-26,35.37
2024-03-27,52.05
2024-03-28,66.67
2024-03-29,84.62
2024-03-30,88.24
2024-03-31,84.21
2024-04-01,80.95
2024-04-02,91.67
2024-04-03,91.3
2024-04-04,83.33
2024-04-05,76.92
2024-04-06,90.32
2024-04-07,100
2024-04-08,86.67
2024-04-09,84.62
2024-04-10,100
2024-04-11,93.33
2024-04-12,95.83
2024-04-13,85.19
2024-04-14,81.25
2024-04-15,72.22
2024-04-16,70
2024-04-17,92.31
2024-04-18,81.82
2024-04-19,88.89
2024-04-20,81.25
2024-04-21,88.89
2024-04-22,100
2024-04-23,100
2024-04-24,56.67
2024-04-25,75
2024-04-26,82.35
2024-04-27,85.71
2024-04-28,88.89
2024-04-29,85.71
2024-04-30,87.5
2024-05-01,63.64
2024-05-02,70.37
2024-05-03,89.47
2024-05-04,92.31
2024-05-05,90.91
2024-05-06,83.33
2024-05-07,91.67
2024-05-08,100
2024-05-09,100
2024-05-10,70.45
2024-05-11,73.33
2024-05-12,75
2024-05-13,54.55
2024-05-14,62.5
2024-05-15,88.24
2024-05-16,84.62
2024-05-17,85.71
2024-05-18,90.91
2024-05-19,92.31
2024-05-20,90.48
2024-05-21,75.76
2024-05-22,80
2024-05-23,90.48
2024-05-24,94.12
2024-05-25,82.86
2024-05-26,96
2024-05-27,90.48
2024-05-28,68.91
2024-05-29,90.38
2024-05-30,92.16
2024-05-31,91.84
2024-06-01,88
2024-06-02,84.85
2024-06-03,78.79
2024-06-04,85
2024-06-05,93.06
2024-06-06,97.26
2024-06-07,81.82
2024-06-08,88.46
2024-06-09,93.06
2024-06-10,93.42
2024-06-11,86.17
2024-06-12,89.55
2024-06-13,91.39
2024-06-14,88.35
2024-06-15,91.04
2024-06-16,89.13
2024-06-17,93.1
2024-06-18,93.15
2024-06-19,87.38
2024-06-20,89.91
2024-06-21,90.08
2024-06-22,96.51
2024-06-23,93.55
2024-06-24,93.33
2024-06-25,89
2024-06-26,83.04
2024-06-27,94.68
2024-06-28,91.01
2024-06-29,98.46
2024-06-30,82.22
2024-07-01,88.31
2024-07-02,91.89
2024-07-03,50.18
2024-07-04,61.87
2024-07-05,73.49
2024-07-06,73.68
2024-07-07,72.16
2024-07-08,93.81
2024-07-09,69.01
2024-07-10,85.29
2024-07-11,95.21
2024-07-12,86.61
2024-07-13,83.58
2024-07-14,93.68
2024-07-15,93.75
2024-07-16,94.34
2024-07-17,88.41
2024-07-18,97.4
2024-07-19,90.72
2024-07-20,90
2024-07-21,89.81
2024-07-22,93.75
2024-07-23,85.14
2024-07-24,89.16
2024-07-25,93.75
2024-07-26,84.88
2024-07-27,92.21
2024-07-28,92.86
2024-07-29,87.67
2024-07-30,86.6
2024-07-31,93.94
2024-08-01,95.31
2024-08-02,86.9
2024-08-03,94.81
2024-08-04,95.76
2024-08-05,89.25
2024-08-06,89.08
2024-08-07,92.13
2024-08-08,90.91
2024-08-09,95.24
2024-08-10,91.74
2024-08-11,93.33
2024-08-12,95.88
2024-08-13,89.13
2024-08-14,78.33
2024-08-15,85.31
2024-08-16,94.07
2024-08-17,89.17
2024-08-18,90.74
2024-08-19,90.22
2024-08-20,87.27
2024-08-21,95
2024-08-22,93.83
2024-08-23,90.54
2024-08-24,87.18
2024-08-25,94.2
2024-08-26,72.73
2024-08-27,80.65
2024-08-28,86.92
2024-08-29,93.98
2024-08-30,54.84
2024-08-31,83.91
2024-09-01,54.31
2024-09-02,73.53
2024-09-03,49.09
2024-09-04,48.82
2024-09-05,49.34
2024-09-06,44.48
2024-09-07,27.68
2024-09-08,28.99
2024-09-09,29.31
2024-09-10,46.3
2024-09-11,45.45
2024-09-12,29.16
2024-09-13,29.96
2024-09-14,25.65
2024-09-15,29.15
2024-09-16,30.31
2024-09-17,47.04
2024-09-18,51.85
2024-09-19,62.87
2024-09-20,66.29
2024-09-21,66.67
2024-09-22,76.52
2024-09-23,75.2
2024-09-24,72.27
2024-09-25,52.74
2024-09-26,74.26
2024-09-27,60.81
2024-09-28,79.76
2024-09-29,82.01
2024-09-30,79
2024-10-01,87.88
2024-10-02,78.43
2024-10-03,85.03
2024-10-04,84.07
2024-10-05,84.08
2024-10-06,83.65
2024-10-07,79.12
2024-10-08,85.71
2024-10-09,81.94
2024-10-10,85.89
2024-10-11,75.27
2024-10-12,93.04
2024-10-13,91.57
2024-10-14,84.3
2024-10-15,91.67
2024-10-16,92.36
2024-10-17,95.1
2024-10-18,94.07
2024-10-19,93.33
2024-10-20,84.8
2024-10-21,93.55
2024-10-22,81.16
2024-10-23,92.42
2024-10-24,77.89
2024-10-25,69.46
2024-10-26,86.99
2024-10-27,91.1
2024-10-28,88.97
2024-10-29,79.86
2024-10-30,88.04
2024-10-31,94.68
2024-11-01,89.47
2024-11-02,87.29
2024-11-03,90.14
2024-11-04,92.45
2024-11-05,93.83
2024-11-06,88.89
2024-11-07,92.68
2024-11-08,94.68
2024-11-09,92.39
2024-11-10,84.72
2024-11-11,93.1
2024-11-12,90.24
2024-11-13,84.71
2024-11-14,90.91
2024-11-15,83
2024-11-16,80.95
2024-11-17,65.75
2024-11-18,83.64
2024-11-19,73.24
2024-11-20,88.06
2024-11-21,78.79
2024-11-22,92.42
2024-11-23,90.48
2024-11-24,78.85
2024-11-25,73.68
2024-11-26,87.5
2024-11-27,76.56
2024-11-28,77.43
2024-11-29,78.3
2024-11-30,76.35
2024-12-01,82.29
2024-12-02,81.03
2024-12-03,77.98
2024-12-04,78.89
2024-12-05,87.95
2024-12-06,85.71
2024-12-07,90.27
2024-12-08,84.13
2024-12-09,84.05
2024-12-10,85.23
2024-12-11,69.36
2024-12-12,59.38
2024-12-13,63.8
2024-12-14,82.81
2024-12-15,89.53
2024-12-16,85.13
2024-12-17,91.62
2024-12-18,92.9
2024-12-19,90.81
2024-12-20,94.79
2024-12-21,94.55
2024-12-22,95.21
2024-12-23,89.44
2024-12-24,89.8
2024-12-25,88.89
2024-12-26,90.65
2024-12-27,88.6
2024-12-28,93.18
2024-12-29,87.34
2024-12-30,90.2
2024-12-31,79.59
2025-01-01,86.07
2025-01-02,84.48
2025-01-03,89.25
2025-01-04,90.91
2025-01-05,90.14
2025-01-06,90.16
2025-01-07,90.16
2025-01-08,93.26
2025-01-09,89.61
2025-01-10,91.67
2025-01-11,81.88
2025-01-12,80.85
2025-01-13,90
2025-01-14,92.55
2025-01-15,92.38
2025-01-16,93.18
2025-01-17,85.42
2025-01-18,94.16
2025-01-19,88.3
2025-01-20,91.43
2025-01-21,91.18
2025-01-22,90.32
2025-01-23,91.96
2025-01-24,94.51
2025-01-25,91.51
2025-01-26,90.41
2025-01-27,94.58
2025-01-28,89.93
2025-01-29,88.68
2025-01-30,93.01
2025-01-31,89.52
2025-02-01,89.39
2025-02-02,87.39
2025-02-03,92.86
2025-02-04,92.13
2025-02-05,74.93
2025-02-06,60.86
2025-02-07,67.5
2025-02-08,85.29
2025-02-09,85.79
2025-02-10,80.95
2025-02-11,81.82
2025-02-12,93.98
2025-02-13,88.55
2025-02-14,82.59
2025-02-15,85.79
2025-02-16,91.76
2025-02-17,82.26
2025-02-18,92.79
2025-02-19,85.83
2025-02-20,89.13
2025-02-21,76.67
2025-02-22,85.44
2025-02-23,90.48
2025-02-24,88.29
2025-02-25,89.8
2025-02-26,89.66
2025-02-27,87.76
2025-02-28,75.89
2025-03-01,86.76
2025-03-02,95.39
2025-03-03,84.5
2025-03-04,93.27
2025-03-05,89.92
2025-03-06,90.91
2025-03-07,95.47
2025-03-08,88.67
2025-03-09,88.65
2025-03-10,88.79
2025-03-11,98.86
2025-03-12,93.28
2025-03-13,87.5
2025-03-14,85.84
2025-03-15,86.67
2025-03-16,90.24
2025-03-17,92.42
2025-03-18,93.48
2025-03-19,93.39
2025-03-20,89.66
2025-03-21,91.57
2025-03-22,81.98
2025-03-23,94.37
2025-03-24,93.62
2025-03-25,91.75
2025-03-26,88.54
2025-03-27,84.29
2025-03-28,94.58
2025-03-29,94.63
2025-03-30,82.86
2025-03-31,83.78
2025-04-01,86.27
2025-04-02,93.85
2025-04-03,85.54
2025-04-04,70.89
2025-04-05,92.86
2025-04-06,88.61
2025-04-07,90.82
2025-04-08,84.26
2025-04-09,81.98
2025-04-10,96.72
2025-04-11,91.53
2025-04-12,89.47
2025-04-13,87.1
2025-04-14,93.75
2025-04-15,90.79
2025-04-16,87.95
2025-04-17,91.75
2025-04-18,89.86
2025-04-19,86.32
2025-04-20,91.18
2025-04-21,82.43
2025-04-22,83.33
2025-04-23,94.74
2025-04-24,88.89
2025-04-25,90.22
2025-04-26,83.33
2025-04-27,91.78
2025-04-28,89.36
2025-04-29,77.78
2025-04-30,80
2025-05-01,82.14
2025-05-02,97.22
2025-05-03,92.5
2025-05-04,76.47
2025-05-05,91.07
2025-05-06,91.67
2025-05-07,80.7
2025-05-08,83.08
2025-05-09,80
2025-05-10,88.61
2025-05-11,88.37
2025-05-12,75
2025-05-13,84.44
2025-05-14,93.94
2025-05-15,92.31
2025-05-16,85.25
2025-05-17,91.3
2025-05-18,80.95
2025-05-19,86.67
2025-05-20,95.38
2025-05-21,90.63
2025-05-22,87.5
2025-05-23,86.67
2025-05-24,79.41
2025-05-25,92.31
2025-05-26,93.55
2025-05-27,72.09
2025-05-28,85.71
2025-05-29,89.74
2025-05-30,91.67
2025-05-31,89.58
2025-06-01,82.5
2025-06-02,93.33
2025-06-03,93.48
2025-06-04,92.59
2025-06-05,92.68
2025-06-06,89.19
2025-06-07,77.78
2025-06-08,92.86
2025-06-09,84
2025-06-10,70
2025-06-11,85.71
2025-06-12,91.43
2025-06-13,77.78
2025-06-14,80
2025-06-15,86.67
2025-06-16,92
2025-06-17,83.33
2025-06-18,72.22
2025-06-19,72.22
2025-06-20,88
2025-06-21,88.24
2025-06-22,84.62
2025-06-23,86.96
2025-06-24,90.91
2025-06-25,66.67
2025-06-26,93.75
2025-06-27,74.07
2025-06-28,68
2025-06-29,80
2025-06-30,100
2025-07-01,91.67
2025-07-02,82.76
2025-07-03,86.67
2025-07-04,100
2025-07-05,92.86
2025-07-06,89.66
2025-07-07,97.14
2025-07-08,75.44
2025-07-09,93.62
2025-07-10,95.83
2025-07-11,71.43
2025-07-12,83.87
2025-07-13,90.91
2025-07-14,91.67
2025-07-15,88.57
2025-07-16,80
2025-07-17,82.69
2025-07-18,79.31
2025-07-19,90
2025-07-20,71.43
2025-07-21,88.89
2025-07-22,86.96
2025-07-23,89.66
2025-07-24,73.68
2025-07-25,82.76
2025-07-26,100
2025-07-27,92.31
2025-07-28,83.33
2025-07-29,93.33
2025-07-30,100
2025-07-31,92
2025-08-01,92.86
2025-08-02,70.97
2025-08-03,82.22
2025-08-04,96.3
2025-08-05,93.48
2025-08-06,89.47
2025-08-07,88.89
2025-08-08,80.77
2025-08-09,93.75
2025-08-10,92.31
2025-08-11,80
2025-08-12,79.17
2025-08-13,72.73
2025-08-14,77.78
2025-08-15,91.38
2025-08-16,77.42
2025-08-17,80.95
2025-08-18,79.49
2025-08-19,93.55
2025-08-20,86.96
2025-08-21,83.33
2025-08-22,54.17
2025-08-23,88.24
2025-08-24,93.75
2025-08-25,75.86
2025-08-26,91.3
2025-08-27,95.45
2025-08-28,91.89
2025-08-29,77.42
2025-08-30,80.77
2025-08-31,73.33
2025-09-01,90.48
2025-09-02,85.71
2025-09-03,100
2025-09-04,85
2025-09-05,83.72
